"CUSTOM_GUID","CUSTOM_DATE","CUSTOM_TEXT","CUSTOM_NUMERIC"
"e4e5880b-cf66-11ee-9910-e00af6801390","2012-06-16","Anna","3756.5268"
"e4e5880c-cf66-11ee-a2d0-e00af6801390","2018-02-11","Maiga","-9642.2112"
"e4e5880d-cf66-11ee-9fcc-e00af6801390","2023-12-25","Kirstyn","2887.5818"
"e4e5880e-cf66-11ee-acaa-e00af6801390","2010-09-07","Agnese","8634.1967"
"e4e5880f-cf66-11ee-88c2-e00af6801390","2020-09-05","Bekki","221.9455"
"e4e58810-cf66-11ee-8590-e00af6801390","2012-05-25","Charmaine","5630.9691"
"e4e58811-cf66-11ee-813f-e00af6801390","2020-06-03","Selena","4990.4"
"e4e58812-cf66-11ee-a16c-e00af6801390","2021-11-07","Florri","4388.2078"
"e4e58813-cf66-11ee-8fe7-e00af6801390","2012-08-03","Brynne","979.3332"
"e4e58814-cf66-11ee-8a98-e00af6801390","2014-06-27","Starlene","5990.9889"
"e4e58815-cf66-11ee-833d-e00af6801390","2012-01-17","Germain","327.3617"
"e4e58816-cf66-11ee-aa93-e00af6801390","2011-04-05","Sam","894.6796"
"e4e58817-cf66-11ee-8ecd-e00af6801390","2011-04-30","Blaire","4768.1154"
"e4e58818-cf66-11ee-b9fc-e00af6801390","2022-04-25","Thomasina","7731.7300"
"e4e58819-cf66-11ee-b951-e00af6801390","2015-04-15","Gayle","7671.2612"
"e4e5881a-cf66-11ee-b4fb-e00af6801390","2018-07-06","Natassia","7684.2437"
"e4e5881b-cf66-11ee-8327-e00af6801390","2016-08-30","Bellanca","-782.6250"
"e4e5881c-cf66-11ee-b7a2-e00af6801390","2022-06-18","Giacinta","-2990.9905"
"e4e5881d-cf66-11ee-8b22-e00af6801390","2011-12-01","Ediva","-3973.1923"
"e4e5881e-cf66-11ee-ab52-e00af6801390","2015-03-19","Juline","3343.9694"
"e4e5881f-cf66-11ee-9a74-e00af6801390","2014-07-20","Rosalinde","-6398.7967"
"e4e58820-cf66-11ee-bb61-e00af6801390","2022-08-31","Joline","3244.1371"
"e4e58821-cf66-11ee-ad32-e00af6801390","2022-06-14","Adoree","2732.3921"
"e4e58822-cf66-11ee-a54d-e00af6801390","2012-10-24","Corey","-6191.1023"
"e4e58823-cf66-11ee-91f9-e00af6801390","2016-12-02","Elfie","-2947.5327"
"e4e58824-cf66-11ee-b837-e00af6801390","2014-12-06","Jackelyn","8581.863"
"e4e58825-cf66-11ee-874a-e00af6801390","2012-07-26","Rois","7445.441"
"e4e58826-cf66-11ee-bd5a-e00af6801390","2014-08-14","Nerissa","4825.9393"
"e4e58827-cf66-11ee-9087-e00af6801390","2017-02-04","Audi","-7828.9348"
"e4e58828-cf66-11ee-93cd-e00af6801390","2014-09-26","Adrienne","844.6859"
"e4e58829-cf66-11ee-b8b1-e00af6801390","2014-04-25","Phil","-718.6122"
"e4e5882a-cf66-11ee-8079-e00af6801390","2015-11-24","Eimile","-8439.367"
"e4e5882b-cf66-11ee-82dd-e00af6801390","2018-06-08","Elayne","783.2286"
"e4e5882c-cf66-11ee-bd44-e00af6801390","2022-06-25","Aviva","8089.7254"
"e4e5882d-cf66-11ee-94fa-e00af6801390","2014-05-17","Gillie","6428.4713"
"e4e5882e-cf66-11ee-bbcc-e00af6801390","2010-07-19","Marigold","-1319.2255"
"e4e5882f-cf66-11ee-8875-e00af6801390","2020-10-27","Martguerita","-8556.2974"
"e4e58830-cf66-11ee-ac5c-e00af6801390","2023-12-03","Debbie","-1816.3481"
"e4e58831-cf66-11ee-b309-e00af6801390","2012-05-11","Dorise","-7976.3742"
"e4e58832-cf66-11ee-92e2-e00af6801390","2017-08-04","Vera","534.9491"
"e4e58833-cf66-11ee-95e4-e00af6801390","2019-10-07","Pat","-8538.8910"
"e4e58834-cf66-11ee-8eb9-e00af6801390","2022-07-12","Dorette","4849.9576"
"e4e58835-cf66-11ee-97ee-e00af6801390","2017-04-08","Jacenta","-1515.7718"
"e4e58836-cf66-11ee-b16c-e00af6801390","2019-07-27","Auguste","3058.4209"
"e4e58837-cf66-11ee-843b-e00af6801390","2023-05-03","Theodora","2537.2756"
"e4e58838-cf66-11ee-8a39-e00af6801390","2017-11-28","Quentin","-4017.1820"
"e4e58839-cf66-11ee-91f2-e00af6801390","2015-08-06","Chiarra","1486.9509"
"e4e5883a-cf66-11ee-a2d5-e00af6801390","2016-11-26","Birgit","-1231.2831"
"e4e5aef3-cf66-11ee-a812-e00af6801390","2013-03-08","Janette","2664.1687"
"e4e5aef4-cf66-11ee-9647-e00af6801390","2017-07-12","Annabela","-1907.1933"
"e4e5aef5-cf66-11ee-ba04-e00af6801390","2020-01-14","Almeda","115.5173"
"e4e5aef6-cf66-11ee-b6d4-e00af6801390","2018-04-09","Hedy","2927.5806"
"e4e5aef7-cf66-11ee-b4e0-e00af6801390","2022-12-14","Cristen","-2334.2358"
"e4e5aef8-cf66-11ee-9eba-e00af6801390","2015-04-08","Jordan","9921.3320"
"e4e5aef9-cf66-11ee-8cee-e00af6801390","2013-12-21","Daniella","36.237"
"e4e5aefa-cf66-11ee-91d0-e00af6801390","2016-10-28","Seline","-7595.1199"
"e4e5aefb-cf66-11ee-ba84-e00af6801390","2017-10-16","Kristin","-9913.7885"
"e4e5aefc-cf66-11ee-85d7-e00af6801390","2020-04-28","Juana","7664.7813"
"e4e5aefd-cf66-11ee-ab1a-e00af6801390","2018-06-04","Maye","228.448"
"e4e5aefe-cf66-11ee-b13d-e00af6801390","2012-07-08","Shoshana","8676.5898"
"e4e5aeff-cf66-11ee-9669-e00af6801390","2019-02-22","Basia","-4253.8133"
"e4e5af00-cf66-11ee-9305-e00af6801390","2015-05-15","Rosalie","-7188.5722"
"e4e5af01-cf66-11ee-b941-e00af6801390","2020-05-07","Pippy","-3064.7434"
"e4e5af02-cf66-11ee-80d5-e00af6801390","2011-02-19","Janella","6832.2301"
"e4e5af03-cf66-11ee-80c1-e00af6801390","2019-12-14","Amelia","2804.3721"
"e4e5af04-cf66-11ee-858e-e00af6801390","2019-05-25","Fredia","-2852.8088"
"e4e5af05-cf66-11ee-9c9d-e00af6801390","2018-11-05","Fredelia","3388.9395"
"e4e5af06-cf66-11ee-97c0-e00af6801390","2020-03-18","Alexandrina","3577.6106"
"e4e5af07-cf66-11ee-bc2e-e00af6801390","2015-12-04","Portia","-5606.9372"
"e4e5af08-cf66-11ee-b46b-e00af6801390","2013-02-28","Nanette","-5231.6728"
"e4e5af09-cf66-11ee-bcc8-e00af6801390","2020-07-23","Nicol","-9093.4335"
"e4e5af0a-cf66-11ee-912f-e00af6801390","2016-08-31","Madeleine","2930.3058"
"e4e5af0b-cf66-11ee-83f5-e00af6801390","2012-01-29","Carine","1650.8216"
"e4e5af0c-cf66-11ee-9ca3-e00af6801390","2010-06-16","Irita","-9513.3363"
"e4e5af0d-cf66-11ee-9515-e00af6801390","2010-08-27","Terrye","3882.6922"
"e4e5af0e-cf66-11ee-abe1-e00af6801390","2017-01-23","Dniren","2988.1547"
"e4e5af0f-cf66-11ee-b1ac-e00af6801390","2017-10-02","Maible","-5777.3414"
"e4e5af10-cf66-11ee-bc1c-e00af6801390","2013-06-20","Jordan","-9188.5487"
"e4e5af11-cf66-11ee-b68e-e00af6801390","2020-01-28","Perrine","7580.6042"
"e4e5af12-cf66-11ee-ba5c-e00af6801390","2013-03-28","Pia","389.819"
"e4e5af13-cf66-11ee-855c-e00af6801390","2011-06-13","Ethelind","5369.6784"
"e4e5af14-cf66-11ee-bd76-e00af6801390","2015-10-16","Glen","9791.8706"
"e4e5af15-cf66-11ee-b7e7-e00af6801390","2010-06-21","Liva","-809.995"
"e4e5af16-cf66-11ee-ae4d-e00af6801390","2014-12-19","Meris","-4170.4022"
"e4e5af17-cf66-11ee-b1c4-e00af6801390","2017-10-26","Deina","-5261.7150"
"e4e5af18-cf66-11ee-a632-e00af6801390","2011-02-10","Kathi","-5369.852"
"e4e5af19-cf66-11ee-970b-e00af6801390","2012-06-01","Laryssa","-1469.8054"
"e4e5af1a-cf66-11ee-91c6-e00af6801390","2019-02-15","Fernandina","-1596.3072"
"e4e5af1b-cf66-11ee-af72-e00af6801390","2018-01-29","Jen","-6306.2453"
"e4e5af1c-cf66-11ee-8bca-e00af6801390","2024-01-30","Cornelia","-6061.6131"
"e4e5af1d-cf66-11ee-955a-e00af6801390","2014-03-10","Joya","-6638.621"
"e4e5af1e-cf66-11ee-9343-e00af6801390","2022-05-15","Susanetta","2549.4096"
"e4e5af1f-cf66-11ee-96e4-e00af6801390","2022-12-05","Dehlia","-4812.128"
"e4e5af20-cf66-11ee-b09e-e00af6801390","2023-12-08","Timi","-1506.5619"
"e4e5af21-cf66-11ee-b021-e00af6801390","2023-06-20","Philly","9578.8561"
"e4e5af22-cf66-11ee-ae2d-e00af6801390","2013-04-21","Lela","4631.2053"
"e4e5af23-cf66-11ee-92cf-e00af6801390","2012-05-03","Querida","3607.631"
"e4e5af24-cf66-11ee-afc3-e00af6801390","2011-07-29","Sacha","-8269.8732"
"e4e5af25-cf66-11ee-b90f-e00af6801390","2018-08-28","Aleta","3620.6768"
"e4e5af26-cf66-11ee-a643-e00af6801390","2019-12-10","Dorie","4266.1478"
"e4e5af27-cf66-11ee-9230-e00af6801390","2018-05-20","Ginelle","6688.8531"
"e4e5af28-cf66-11ee-a4bf-e00af6801390","2011-04-27","Fiann","1167.3428"
"e4e5af29-cf66-11ee-b2b7-e00af6801390","2016-06-09","Karole","-5454.137"
"e4e5af2a-cf66-11ee-9507-e00af6801390","2021-12-22","Nonah","-3894.3493"
"e4e5af2b-cf66-11ee-a0de-e00af6801390","2018-10-31","Adelina","3180.5112"
"e4e5af2c-cf66-11ee-9bac-e00af6801390","2022-02-16","Korella","7550.729"
"e4e5af2d-cf66-11ee-ba04-e00af6801390","2023-08-26","Saraann","-1493.7348"
"e4e5af2e-cf66-11ee-b679-e00af6801390","2021-01-14","Winnie","-7782.5005"
"e4e5af2f-cf66-11ee-bc61-e00af6801390","2019-05-23","Amye","-9810.115"
"e4e5af30-cf66-11ee-9ae1-e00af6801390","2011-11-16","Ddene","-7310.113"
"e4e5af31-cf66-11ee-baaa-e00af6801390","2014-06-18","Amata","8011.2621"
"e4e5af32-cf66-11ee-9aa1-e00af6801390","2020-05-26","Caty","1034.383"
"e4e5af33-cf66-11ee-a398-e00af6801390","2023-09-18","Caye","-815.885"
"e4e5af34-cf66-11ee-8e34-e00af6801390","2012-09-28","Alvira","-1101.1520"
"e4e5af35-cf66-11ee-ab3c-e00af6801390","2021-09-16","Dinnie","-7595.7316"
"e4e5af36-cf66-11ee-9b4e-e00af6801390","2018-05-17","Rae","3879.218"
"e4e5af37-cf66-11ee-929d-e00af6801390","2016-02-02","Courtnay","356.6613"
"e4e5af38-cf66-11ee-86f6-e00af6801390","2013-04-03","Jillian","-7159.2983"
"e4e5af39-cf66-11ee-bec3-e00af6801390","2023-01-28","Pammy","-6171.7248"
"e4e5af3a-cf66-11ee-acdb-e00af6801390","2022-02-19","Belle","-8065.2436"
"e4e5d611-cf66-11ee-a804-e00af6801390","2018-07-03","Ketty","6396.6264"
"e4e5d612-cf66-11ee-b4ea-e00af6801390","2020-05-22","Koral","-4568.3893"
"e4e5d613-cf66-11ee-ab05-e00af6801390","2023-03-13","Carolee","1674.723"
"e4e5d614-cf66-11ee-bdf0-e00af6801390","2021-12-07","Kari","3017.6696"
"e4e5d615-cf66-11ee-98fa-e00af6801390","2018-08-01","Lucille","-7745.6627"
"e4e5d616-cf66-11ee-8fe4-e00af6801390","2016-09-15","Ingrid","-110.1222"
"e4e5d617-cf66-11ee-bd18-e00af6801390","2018-02-13","Vivia","-6780.6514"
"e4e5d618-cf66-11ee-87b2-e00af6801390","2023-09-10","Gweneth","-7370.5376"
"e4e5d619-cf66-11ee-a87f-e00af6801390","2019-11-01","Brear","5734.7235"
"e4e5d61a-cf66-11ee-9977-e00af6801390","2015-01-11","Marketa","9020.8290"
"e4e5d61b-cf66-11ee-80e9-e00af6801390","2021-12-24","Analiese","2886.5901"
"e4e5d61c-cf66-11ee-9ad9-e00af6801390","2022-05-02","Addia","-2420.8520"
"e4e5d61d-cf66-11ee-b75a-e00af6801390","2019-08-13","Selle","6834.7329"
"e4e5d61e-cf66-11ee-aa84-e00af6801390","2014-08-12","Josefa","7715.1768"
"e4e5d61f-cf66-11ee-95be-e00af6801390","2020-02-16","Beitris","-6104.1979"
"e4e5d620-cf66-11ee-b310-e00af6801390","2012-03-05","Candis","1888.1180"
"e4e5d621-cf66-11ee-8fb4-e00af6801390","2012-04-20","Brandise","5635.4491"
"e4e5d622-cf66-11ee-9bb4-e00af6801390","2022-11-22","Clarine","9832.3074"
"e4e5d623-cf66-11ee-812b-e00af6801390","2015-08-23","Kevyn","6171.6805"
"e4e5d624-cf66-11ee-a40c-e00af6801390","2013-09-13","Korella","1993.4419"
"e4e5d625-cf66-11ee-9beb-e00af6801390","2015-03-29","Matilda","292.4504"
"e4e5d626-cf66-11ee-b562-e00af6801390","2011-05-24","Caterina","9903.1608"
"e4e5d627-cf66-11ee-bdb1-e00af6801390","2010-12-15","Alika","-1071.1745"
"e4e5d628-cf66-11ee-9a51-e00af6801390","2015-06-18","Candi","1977.4205"
"e4e5d629-cf66-11ee-b890-e00af6801390","2020-04-10","Abbe","-4827.6958"
"e4e5d62a-cf66-11ee-a8af-e00af6801390","2012-05-30","Regan","-8848.224"
"e4e5d62b-cf66-11ee-be2e-e00af6801390","2017-03-03","Jessica","5654.6262"
"e4e5d62c-cf66-11ee-95fa-e00af6801390","2013-01-05","Elaine","9148.9841"
"e4e5d62d-cf66-11ee-845b-e00af6801390","2013-04-17","Olia","8109.6963"
"e4e5d62e-cf66-11ee-8a0f-e00af6801390","2022-03-30","Devonne","-7103.1014"
"e4e5d62f-cf66-11ee-8f58-e00af6801390","2017-07-15","Viviana","2877.7747"
"e4e5d630-cf66-11ee-b359-e00af6801390","2013-03-25","Vida","8802.8912"
"e4e5d631-cf66-11ee-8dae-e00af6801390","2013-07-10","Marleen","10.4652"
"e4e5d632-cf66-11ee-81b7-e00af6801390","2018-10-10","Deborah","-6077.6506"
"e4e5d633-cf66-11ee-86fa-e00af6801390","2015-01-11","Clarette","-8806.9847"
"e4e5d634-cf66-11ee-983d-e00af6801390","2018-04-19","Costanza","1552.489"
"e4e5d635-cf66-11ee-83ec-e00af6801390","2010-12-20","Edna","4112.1872"
"e4e5d636-cf66-11ee-a9d1-e00af6801390","2020-04-10","Fredericka","-4047.4986"
"e4e5d637-cf66-11ee-84a3-e00af6801390","2012-10-03","Halli","-8053.8191"
"e4e5d638-cf66-11ee-902b-e00af6801390","2022-11-06","Karlyn","-5329.7416"
"e4e5d639-cf66-11ee-9abf-e00af6801390","2013-01-28","Esther","-4037.2661"
"e4e5d63a-cf66-11ee-b251-e00af6801390","2012-05-27","Fredi","6650.9273"
"e4e5d63b-cf66-11ee-a2a7-e00af6801390","2013-09-13","Jo","8483.8332"
"e4e5d63c-cf66-11ee-9148-e00af6801390","2013-07-25","Karissa","1835.5069"
"e4e5d63d-cf66-11ee-ab79-e00af6801390","2015-05-22","Glenn","549.4089"
"e4e5d63e-cf66-11ee-878e-e00af6801390","2023-03-05","Honey","2690.1451"
"e4e5d63f-cf66-11ee-8fff-e00af6801390","2018-08-30","Dominga","6399.4058"
"e4e5d640-cf66-11ee-832e-e00af6801390","2012-07-08","Linnie","-6387.1679"
"e4e5d641-cf66-11ee-b580-e00af6801390","2011-06-21","Lorianne","-5127.5156"
"e4e5d642-cf66-11ee-82b8-e00af6801390","2015-04-19","Norry","-4706.3142"
"e4e5d643-cf66-11ee-aba9-e00af6801390","2010-10-04","Melodee","-6506.746"
"e4e5d644-cf66-11ee-ab15-e00af6801390","2023-08-26","Roseanna","3290.4559"
"e4e5d645-cf66-11ee-b5c6-e00af6801390","2017-05-22","Marian","1072.5699"
"e4e5d646-cf66-11ee-833e-e00af6801390","2018-03-29","Ilyse","987.4908"
"e4e5d647-cf66-11ee-a32e-e00af6801390","2023-11-07","Sidoney","-8150.6316"
"e4e5d648-cf66-11ee-af4e-e00af6801390","2012-10-16","Lynde","-5761.3988"
"e4e5d649-cf66-11ee-bfcd-e00af6801390","2020-07-22","Lorenza","8747.2440"
"e4e5d64a-cf66-11ee-ac0c-e00af6801390","2014-07-26","Karna","-2097.899"
"e4e5d64b-cf66-11ee-8b2f-e00af6801390","2018-05-14","Galina","-6653.8791"
"e4e5d64c-cf66-11ee-aac8-e00af6801390","2020-03-17","Aarika","5748.9382"
"e4e5d64d-cf66-11ee-9bdf-e00af6801390","2015-02-23","Annnora","6357.541"
"e4e5d64e-cf66-11ee-8843-e00af6801390","2011-06-06","Philis","8290.1680"
"e4e5d64f-cf66-11ee-aee2-e00af6801390","2018-03-24","Kat","-2059.5727"
"e4e5d650-cf66-11ee-91af-e00af6801390","2021-03-17","Gloria","4230.9062"
"e4e5d651-cf66-11ee-8752-e00af6801390","2013-07-10","Leland","-2167.6195"
"e4e5d652-cf66-11ee-941a-e00af6801390","2018-03-17","Ivett","-7519.401"
"e4e5d653-cf66-11ee-80e7-e00af6801390","2010-08-09","Brinna","3226.8707"
"e4e5d654-cf66-11ee-b9e2-e00af6801390","2011-02-10","Christian","6948.8605"
"e4e5d655-cf66-11ee-8794-e00af6801390","2021-08-02","Shelli","9536.8826"
"e4e5d656-cf66-11ee-84a4-e00af6801390","2019-12-22","Karola","-9217.6346"
"e4e5d657-cf66-11ee-9c1b-e00af6801390","2020-11-14","Demetris","-3984.616"
"e4e5d658-cf66-11ee-abff-e00af6801390","2021-12-21","Tasia","-5539.3244"
"e4e5d659-cf66-11ee-9ddd-e00af6801390","2011-03-28","Hertha","-421.378"
"e4e5d65a-cf66-11ee-86ad-e00af6801390","2019-08-13","Koren","7272.6529"
"e4e5d65b-cf66-11ee-97ee-e00af6801390","2023-06-02","Meredithe","5850.5871"
"e4e5d65c-cf66-11ee-b607-e00af6801390","2012-01-07","Robbie","-4061.9228"
"e4e5d65d-cf66-11ee-b39b-e00af6801390","2021-11-01","Odilia","-4761.7925"
"e4e5fd17-cf66-11ee-9f21-e00af6801390","2014-01-17","Rosemaria","-8680.943"
"e4e5fd18-cf66-11ee-8c64-e00af6801390","2023-03-26","Rochette","-8575.7530"
"e4e5fd19-cf66-11ee-9208-e00af6801390","2018-02-16","Tandi","-5658.6142"
"e4e5fd1a-cf66-11ee-83d0-e00af6801390","2013-11-25","Hyacinth","-5410.8164"
"e4e5fd1b-cf66-11ee-9b56-e00af6801390","2023-06-13","Babs","-4832.4445"
"e4e5fd1c-cf66-11ee-8ed5-e00af6801390","2024-01-07","Madonna","-8724.1171"
"e4e5fd1d-cf66-11ee-8b9f-e00af6801390","2017-11-25","Tomasine","-988.8250"
"e4e5fd1e-cf66-11ee-835a-e00af6801390","2010-11-17","Gweneth","8990.5724"
"e4e5fd1f-cf66-11ee-9921-e00af6801390","2015-07-18","Appolonia","4176.9640"
"e4e5fd20-cf66-11ee-9d47-e00af6801390","2011-12-13","Nikolia","568.4969"
"e4e5fd21-cf66-11ee-ad2c-e00af6801390","2020-07-08","Ambur","-502.535"
"e4e5fd22-cf66-11ee-9aea-e00af6801390","2020-11-17","Kata","-2871.4721"
"e4e5fd23-cf66-11ee-ac2e-e00af6801390","2012-07-08","Shirline","6934.5955"
"e4e5fd24-cf66-11ee-8d3a-e00af6801390","2012-08-01","Alia","7695.2404"
"e4e5fd25-cf66-11ee-93b4-e00af6801390","2015-10-31","Margaret","6679.5975"
"e4e5fd26-cf66-11ee-a447-e00af6801390","2015-09-22","Colene","-2210.9600"
"e4e5fd27-cf66-11ee-ba7f-e00af6801390","2013-09-10","Adara","-8238.2512"
"e4e5fd28-cf66-11ee-85c6-e00af6801390","2018-09-07","Ninetta","-6403.7065"
"e4e5fd29-cf66-11ee-a858-e00af6801390","2014-02-10","Gabie","-4945.7081"
"e4e5fd2a-cf66-11ee-8548-e00af6801390","2023-06-23","Jobie","4603.6941"
"e4e5fd2b-cf66-11ee-919d-e00af6801390","2019-01-02","Irena","-9994.2558"
"e4e5fd2c-cf66-11ee-abae-e00af6801390","2016-06-20","Allegra","-9463.4702"
"e4e5fd2d-cf66-11ee-80da-e00af6801390","2014-06-05","Carol","4682.284"
"e4e5fd2e-cf66-11ee-8665-e00af6801390","2015-04-17","Denice","2084.8793"
"e4e5fd2f-cf66-11ee-bddb-e00af6801390","2011-09-23","Lind","-9274.5216"
"e4e5fd30-cf66-11ee-90fb-e00af6801390","2012-05-26","Nettie","-28.1506"
"e4e5fd31-cf66-11ee-8c63-e00af6801390","2019-07-23","Xylina","-7971.4540"
"e4e5fd32-cf66-11ee-b292-e00af6801390","2017-07-16","Deny","3734.6568"
"e4e5fd33-cf66-11ee-8a6a-e00af6801390","2018-06-19","Lira","4602.6205"
"e4e5fd34-cf66-11ee-b785-e00af6801390","2023-05-24","Robinet","5272.8457"
"e4e5fd35-cf66-11ee-9562-e00af6801390","2013-05-07","Roxana","2388.4872"
"e4e5fd36-cf66-11ee-bb0f-e00af6801390","2012-12-13","Merrily","-5782.7427"
"e4e5fd37-cf66-11ee-b68c-e00af6801390","2020-10-08","Marijo","2009.8514"
"e4e5fd38-cf66-11ee-874e-e00af6801390","2011-01-11","Nathalie","6711.7050"
"e4e5fd39-cf66-11ee-9abb-e00af6801390","2013-02-24","Mollie","6479.20"
"e4e5fd3a-cf66-11ee-b2c8-e00af6801390","2014-09-15","Deloria","8363.575"
"e4e5fd3b-cf66-11ee-aa69-e00af6801390","2019-09-23","Megen","-2251.6145"
"e4e5fd3c-cf66-11ee-8523-e00af6801390","2020-04-22","Issi","2957.9830"
"e4e5fd3d-cf66-11ee-b23e-e00af6801390","2018-07-23","Brit","1691.505"
"e4e5fd3e-cf66-11ee-bf61-e00af6801390","2020-11-24","Daron","1047.3241"
"e4e5fd3f-cf66-11ee-a1c0-e00af6801390","2014-06-17","Lottie","9585.239"
"e4e5fd40-cf66-11ee-b233-e00af6801390","2013-05-03","Edin","3981.5746"
"e4e5fd41-cf66-11ee-aab7-e00af6801390","2023-03-23","Shell","2577.7750"
"e4e5fd42-cf66-11ee-81ca-e00af6801390","2015-02-05","Filide","-504.3656"
"e4e5fd43-cf66-11ee-b200-e00af6801390","2011-07-01","Cinnamon","3349.1785"
"e4e5fd44-cf66-11ee-93d9-e00af6801390","2015-10-30","Milka","3482.5082"
"e4e5fd45-cf66-11ee-b721-e00af6801390","2012-07-08","Jonell","3136.5306"
"e4e5fd46-cf66-11ee-81ae-e00af6801390","2011-04-13","Jasmine","-8114.3332"
"e4e5fd47-cf66-11ee-bb79-e00af6801390","2011-09-09","Tillie","-2524.4514"
"e4e5fd48-cf66-11ee-bb91-e00af6801390","2014-04-14","Eden","2492.6282"
"e4e5fd49-cf66-11ee-bcb4-e00af6801390","2011-06-15","Dareen","-9232.6900"
"e4e5fd4a-cf66-11ee-83b7-e00af6801390","2020-04-27","Gael","-2540.4348"
"e4e5fd4b-cf66-11ee-9b93-e00af6801390","2022-05-10","Codi","41.1914"
"e4e5fd4c-cf66-11ee-a0b5-e00af6801390","2022-04-10","Leonanie","-314.1441"
"e4e5fd4d-cf66-11ee-b8f7-e00af6801390","2018-08-19","Salome","59.7215"
"e4e5fd4e-cf66-11ee-ac1f-e00af6801390","2011-01-02","TEirtza","-463.794"
"e4e5fd4f-cf66-11ee-91e5-e00af6801390","2012-01-07","Merry","1150.6562"
"e4e5fd50-cf66-11ee-94ea-e00af6801390","2021-02-13","Francesca","-5958.9762"
"e4e5fd51-cf66-11ee-ac1a-e00af6801390","2015-05-01","Tera","3019.3096"
"e4e5fd52-cf66-11ee-a8f4-e00af6801390","2023-06-11","Lenee","465.7148"
"e4e5fd53-cf66-11ee-a0ac-e00af6801390","2012-11-01","Julieta","7726.3300"
"e4e5fd54-cf66-11ee-8c23-e00af6801390","2019-05-12","Myrlene","697.2801"
"e4e5fd55-cf66-11ee-95f0-e00af6801390","2012-05-26","Fey","-8494.1879"
"e4e5fd56-cf66-11ee-b33d-e00af6801390","2023-07-20","Goldina","2519.3797"
"e4e5fd57-cf66-11ee-9e59-e00af6801390","2015-11-10","Twila","-8061.2536"
"e4e5fd58-cf66-11ee-b9de-e00af6801390","2018-09-27","Cara","3450.1985"
"e4e5fd59-cf66-11ee-9be3-e00af6801390","2012-10-12","Lenora","-5365.4287"
"e4e5fd5a-cf66-11ee-9658-e00af6801390","2012-05-19","Jessalyn","8992.2591"
"e4e5fd5b-cf66-11ee-99ba-e00af6801390","2022-11-06","Kate","8646.6276"
"e4e5fd5c-cf66-11ee-8154-e00af6801390","2012-08-13","Ame","5848.475"
"e4e5fd5d-cf66-11ee-bbba-e00af6801390","2021-01-31","Myrna","-4326.7913"
"e4e5fd5e-cf66-11ee-bee5-e00af6801390","2017-09-16","Merna","7051.1392"
"e4e5fd5f-cf66-11ee-b1e3-e00af6801390","2015-10-02","Delcine","1435.596"
"e4e5fd60-cf66-11ee-b1e4-e00af6801390","2011-12-21","Olva","848.3598"
"e4e5fd61-cf66-11ee-a29b-e00af6801390","2015-02-24","Augustine","4333.5249"
"e4e5fd62-cf66-11ee-abcf-e00af6801390","2020-11-21","Farrand","339.4587"
"e4e5fd63-cf66-11ee-a2a5-e00af6801390","2012-08-27","Fredericka","-5098.9977"
"e4e5fd64-cf66-11ee-8d23-e00af6801390","2011-07-08","Tricia","-3993.2638"
"e4e62421-cf66-11ee-a5cf-e00af6801390","2022-10-12","Jacenta","8756.5462"
"e4e62422-cf66-11ee-95bd-e00af6801390","2010-07-17","Barbey","3229.8360"
"e4e62423-cf66-11ee-b429-e00af6801390","2020-02-21","Dixie","-8591.5209"
"e4e62424-cf66-11ee-8260-e00af6801390","2012-01-11","Joela","-8009.3731"
"e4e62425-cf66-11ee-9bfa-e00af6801390","2020-11-19","Nataline","9059.2127"
"e4e62426-cf66-11ee-a3ad-e00af6801390","2016-03-31","Lona","612.8267"
"e4e62427-cf66-11ee-80f2-e00af6801390","2013-03-28","Nelly","-3024.5767"
"e4e62428-cf66-11ee-ae7d-e00af6801390","2019-06-24","Nicole","-2859.926"
"e4e62429-cf66-11ee-86ca-e00af6801390","2016-12-31","Sindee","-4282.2150"
"e4e6242a-cf66-11ee-b4f1-e00af6801390","2010-09-23","Beverley","-8253.2246"
"e4e6242b-cf66-11ee-84f2-e00af6801390","2011-10-21","Rea","-1785.9684"
"e4e6242c-cf66-11ee-98ab-e00af6801390","2016-04-21","Layne","-9295.8404"
"e4e6242d-cf66-11ee-bb92-e00af6801390","2016-10-21","Sabrina","6008.2835"
"e4e6242e-cf66-11ee-bb74-e00af6801390","2020-04-25","Janice","3984.9900"
"e4e6242f-cf66-11ee-bdb9-e00af6801390","2011-04-12","Wandis","6362.4186"
"e4e62430-cf66-11ee-8bd0-e00af6801390","2011-11-20","Daloris","2168.295"
"e4e62431-cf66-11ee-8857-e00af6801390","2024-01-10","Evanne","327.9674"
"e4e62432-cf66-11ee-872f-e00af6801390","2021-05-11","Kim","9955.6225"
"e4e62433-cf66-11ee-b9db-e00af6801390","2018-11-22","Clea","-2854.5758"
"e4e62434-cf66-11ee-9a5b-e00af6801390","2016-08-04","Maighdiln","1858.930"
"e4e62435-cf66-11ee-a1f0-e00af6801390","2017-05-16","Gillan","561.7425"
"e4e62436-cf66-11ee-96d0-e00af6801390","2018-08-01","Gracie","-9662.5360"
"e4e62437-cf66-11ee-ba0f-e00af6801390","2017-06-17","Ketty","4966.7172"
"e4e62438-cf66-11ee-8cc0-e00af6801390","2019-09-21","Sophey","2945.274"
"e4e62439-cf66-11ee-9f9d-e00af6801390","2012-06-23","Kalie","887.5663"
